date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:58:30	397136/397136	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Dec%202024%2011:35:30%20GMT	https://jacobsbayaccommodations.co.za/wp-content/uploads/2024/12/da5f3ebf-bf8f-43ab-b431-05fba41d9d38.png	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/uploads/2024/12/da5f3ebf-bf8f-43ab-b431-05fba41d9d38.png	(from https://jacobsbayaccommodations.co.za/glamping-2/)
14:58:31	1083947/1083947	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Feb%202025%2008:42:47%20GMT	https://jacobsbayaccommodations.co.za/wp-content/uploads/2025/02/5fad2ce0-d8e1-42f0-9560-ec7daae6874a23345.png	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/uploads/2025/02/5fad2ce0-d8e1-42f0-9560-ec7daae6874a23345.png	(from https://jacobsbayaccommodations.co.za/glamping-2/)
14:58:31	27032/27032	---M-Z	200	added ('OK')	text/css	date:Wed,%2019%20Feb%202025%2008:15:53%20GMT	https://jacobsbayaccommodations.co.za/wp-content/uploads/elementor/css/post-27.css?ver=1739952953	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/uploads/elementor/css/post-27ae76.css	(from https://jacobsbayaccommodations.co.za/wedding-packages/)
14:58:31	110259/110259	---MCZ	200	added ('OK')	application/json	date:Wed,%2019%20Mar%202025%2012:58:32%20GMT	https://jacobsbayaccommodations.co.za/wp-json/wp/v2/pages/27	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-json/wp/v2/pages/27.json	(from https://jacobsbayaccommodations.co.za/wedding-packages/)
14:58:32	2585/2585	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Mar%202025%2012:58:32%20GMT	https://jacobsbayaccommodations.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjacobsbayaccommodations.co.za%2Fwedding-packages%2F	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-json/oembed/1.0/embed3939.json	(from https://jacobsbayaccommodations.co.za/wedding-packages/)
14:58:32	2776/2776	---M-Z	200	added ('OK')	text/xml	date:Wed,%2019%20Mar%202025%2012:58:32%20GMT	https://jacobsbayaccommodations.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjacobsbayaccommodations.co.za%2Fwedding-packages%2F&format=xml	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-json/oembed/1.0/embed130d	(from https://jacobsbayaccommodations.co.za/wedding-packages/)
14:58:32	198/198	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Feb%202025%2012:58:32%20GMT	https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.min.css?ver=3.27.4	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.min3830.css	(from https://jacobsbayaccommodations.co.za/childrens-parties/)
14:58:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Mar%202025%2012:58:33%20GMT	https://jacobsbayaccommodations.co.za/index.php/wedding-package-one/	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/index.php/wedding-package-one/index.html	(from https://jacobsbayaccommodations.co.za/wedding-packages/)
14:58:33	24740/24740	---M-Z	200	added ('OK')	text/css	date:Mon,%2024%20Feb%202025%2014:37:25%20GMT	https://jacobsbayaccommodations.co.za/wp-content/uploads/elementor/css/post-586.css?ver=1740407845	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/uploads/elementor/css/post-5868e0d.css	(from https://jacobsbayaccommodations.co.za/childrens-parties/)
14:58:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Mar%202025%2012:58:33%20GMT	https://jacobsbayaccommodations.co.za/index.php/wedding-package-two/	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/index.php/wedding-package-two/index.html	(from https://jacobsbayaccommodations.co.za/wedding-packages/)
14:58:33	63660/63660	---MCZ	200	added ('OK')	application/json	date:Wed,%2019%20Mar%202025%2012:58:34%20GMT	https://jacobsbayaccommodations.co.za/wp-json/wp/v2/pages/586	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-json/wp/v2/pages/586.json	(from https://jacobsbayaccommodations.co.za/childrens-parties/)
14:58:34	2635/2635	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Mar%202025%2012:58:34%20GMT	https://jacobsbayaccommodations.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjacobsbayaccommodations.co.za%2Fchildrens-parties%2F	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-json/oembed/1.0/embedc629.json	(from https://jacobsbayaccommodations.co.za/childrens-parties/)
